10603.653,-76187.55124,54378.96821,78874.11889,-82333.25699,-10973.31428,3388.29372
20316.05046,-15036.76257,51439.91038,31818.40276,-87954.38103,-9557.88859,-43509.23232
30674.32004,-46759.10814,27472.47174,72455.54274,1863.14218,-17053.39896,63506.1042
13058.49995,33377.88548,-51655.32097,28572.16082,109201.68493,-13145.91434,80026.34466
11197.47472,-73033.26468,67274.96685,50243.4117,-103297.75615,9165.24753,-3288.85991
19551.51968,31838.30846,-59055.96035,60938.51588,117382.59657,-28855.61209,104152.30207
19578.89048,-36591.34405,55031.01901,8559.20051,-96112.99418,-21675.06163,-31543.38566
24719.88745,-37320.51878,65884.62615,-13467.23146,-106490.51679,-14426.29572,-34564.47112
41990.19108,-23198.00958,27548.08544,87019.91926,16732.52837,-17615.18321,55539.09656
22900.21992,45443.22958,-52100.55825,38942.52786,105661.12563,-18751.72437,101373.60507
5741.64335,32969.02117,-62012.16071,46457.00842,110626.17215,-17010.32254,89511.15918
25275.88892,-26112.56907,60973.54875,-10365.28024,-93505.18817,-19960.82097,-43832.14873
9738.42998,36491.1936,-20400.79723,-55659.80165,20524.3674,-36160.04417,-15711.34666
36440.1069,-51317.59167,73169.66393,79728.44343,-94600.88784,4214.52109,13706.74124
12687.79481,12807.42393,-54773.51028,57771.06283,99679.20009,-18268.93251,111570.83104
13483.44881,59122.567,-28095.45706,-27430.43585,26491.88509,-35255.95217,-7517.66716
29688.55775,-73001.92565,79208.75601,38554.05194,-106298.79275,461.08092,10509.57678
13837.72321,50736.42515,-65267.51071,56531.04821,124277.33627,-24754.82489,88182.87087
32991.42056,-70544.79258,71815.21047,62666.85077,-96801.89524,-11162.93481,23490.99096
36671.552,-54442.17017,24466.37705,104312.21034,2230.91034,-25037.02556,88607.09605
16188.87167,-17398.89633,51078.63954,9437.33311,-93326.28885,-13559.35059,-43054.95944
26468.1911,-64898.21773,75835.84587,43324.42584,-98325.23938,4111.07508,-2994.27005
5230.08481,-55827.54864,59468.35283,-16475.89535,-115312.98031,-7314.45641,-39085.42765
7240.89044,-49478.71946,42498.41244,6916.68899,-81689.43351,-38967.18372,-37805.26351
-17216.14633,31293.12331,-33187.68174,-37251.25401,2360.59972,-13021.60806,-15083.7027
-14179.31436,16613.16507,-26293.04213,-71648.65696,3390.12317,-25738.84879,-19562.32337
13759.97996,-47847.73926,46741.14424,-1168.6207,-85455.0834,-42343.90426,-30254.31062
5425.89206,41995.00837,-37078.56622,-48840.58847,49136.18097,-63431.88038,-22112.67955
21133.49771,51757.22239,-56181.29893,59804.55313,121287.44094,-14342.25044,83584.87109
34196.92801,-16581.96551,60570.60229,2600.96517,-85582.2134,-25672.45648,-38709.38335
29116.51731,-58290.7135,70429.83826,78043.73954,-94161.2345,5475.79949,7863.04955
23267.26064,-61805.6286,27760.45641,70437.80104,-16549.62534,-11576.55972,79180.99885
18546.17932,-54100.46454,59610.55856,76876.90746,-91001.85979,564.79339,6556.79108
13645.07678,-34147.36133,55622.48478,-24113.82127,-94154.65693,-22860.71424,-50170.88191
15329.22068,-47313.30007,21861.06788,97133.29533,-11365.5798,7493.34907,61728.39631
31725.80078,57847.59866,-55260.35736,50375.21874,131961.2576,-31542.82032,87415.20516
25559.48482,52083.24111,-52240.90284,56565.02699,109967.0267,-12774.12447,98047.16387
36136.38249,-40563.12588,39003.16051,81280.07546,-25102.73859,9993.3116,77440.59652
8557.38975,-28698.03231,54735.25073,5554.82381,-107396.92927,719.23579,-44890.87515
-10601.91725,44932.19691,-44120.88834,-31326.61612,37929.48067,-42110.96334,-26161.95115
22558.41304,-46542.95794,66095.17359,-9212.23956,-109650.25859,-13616.00337,-30661.04103
2435.10497,54006.20178,-36921.59823,-21836.10098,30345.88325,-37640.5302,-11087.24486
9246.61382,66752.15339,-33362.64615,-6421.05351,33415.64774,-27533.07195,-16729.88286
14431.02434,43750.10999,-50467.98121,48578.48596,97342.22657,2992.81195,89826.04133
48838.26708,-20167.16537,35552.43982,89150.57403,1563.74339,-6753.88252,68112.53873
23894.68718,39626.72682,-56508.56801,66982.85714,114911.43387,-23049.93979,105994.64449
11778.19553,30150.88437,-62425.25057,48821.4771,116454.22991,-29337.05824,97995.37202
23262.3021,-40933.70669,55954.86554,14001.14257,-98163.09858,-25793.99645,-20579.71849
5760.95076,43117.45581,-26281.52564,-29684.10242,10594.78169,-26801.32831,483.4305
35050.98128,-65455.48528,70838.56138,55500.03056,-76607.94603,-19122.37867,867.06932
20889.48915,-20020.3466,64199.85686,-6750.18277,-104133.19983,853.59229,-51623.8131
24439.72286,30841.85283,-50334.60686,53326.36644,109040.61824,-20334.4348,103549.97378
27642.29235,43365.07187,-58820.04198,67181.68944,124290.41388,-33269.92869,106001.68719
10983.95626,-44551.51818,62580.82303,-9893.55487,-116099.24369,-529.40536,-39801.11444
17674.80941,-30151.67445,53531.56437,-15782.05823,-79759.99302,-30105.48414,-57107.77991
54830.78641,-58676.75028,80459.5973,48873.47062,-72893.76906,-29854.64969,10951.14585
21832.83252,52601.05901,-47587.82903,50914.02771,96513.04277,3329.88608,94932.54596
19512.86271,47812.0224,-55673.71083,55059.53451,117087.31015,-14306.15187,86463.40401
19279.72467,-94089.66288,70446.01538,49171.40469,-109014.99975,-9346.77353,25933.5152
27969.35091,-59078.81835,72302.14391,55688.32626,-94067.52942,1786.53001,802.01774
35777.95858,-74416.66238,72557.8401,30602.54599,-76878.57298,-32078.79753,3556.32203
54784.28249,-28286.47173,37742.55684,93955.53272,7441.28773,-15217.39722,72241.06673
36212.34196,-49105.42946,69367.84095,66725.91685,-72866.51547,-10526.32896,-6859.87666
33466.67433,-28622.83061,16020.17978,113590.3345,19845.86426,-21598.20035,65885.95187
17558.41922,50206.9876,-64711.20982,78578.26744,124421.41747,-20865.90911,94935.98258
11543.01192,48625.07142,-66293.11698,62898.72178,128036.26332,-22239.60042,81808.68748
12617.72068,-41391.58924,56436.55201,3899.24701,-97255.17157,-11554.11658,-46804.52592
27432.96241,-42943.23842,61516.76608,8579.95074,-96347.74347,-23984.54554,-27399.61675
33613.56036,-10359.69281,60854.63835,6341.03002,-85096.43802,-18922.51728,-44978.22269
34723.78952,-35162.94464,28153.07237,74178.85141,2472.46354,-14848.60331,63498.07334
36123.02402,-68764.7535,80374.67237,58112.39383,-96363.3221,1804.29733,5952.0279
32963.02266,54989.58885,-44889.92345,46042.19709,109406.77862,-11332.24651,94218.30284
10108.70414,-96199.93325,70757.42955,43217.65084,-118518.97717,4025.03433,18378.24329
23256.59346,-21654.71194,57803.32794,-3711.32061,-98165.53738,-17744.69805,-36157.54065
32672.33088,-66671.01212,73055.45785,79210.91217,-98881.97931,1531.60832,19850.87004
49586.9511,-49867.85329,73454.53675,62986.39966,-65742.67768,-26535.89668,3266.61109
-917.07084,30590.62818,-22635.87724,-39954.32437,3578.78824,-18333.47777,-7887.61305
-15010.43859,30348.97373,-33030.26984,-45534.57124,8396.21583,-21048.88108,-18005.45531
16458.21567,36568.41019,-55377.8781,34871.19792,114919.34009,-23289.86448,88209.73977
-5511.82323,34986.59488,-32702.04208,-52239.97575,36526.34938,-39492.24374,-37743.93626
12390.18615,56116.93061,-60667.20661,79731.34232,109791.2355,2408.81719,88683.06708
28651.00921,-30988.77926,19590.56283,100083.01054,10025.51243,-11474.53122,60052.0564
38267.3136,-68262.54089,78272.34593,64456.76662,-99868.13558,-3117.46016,20830.35177
10437.04178,-29180.16108,47740.05955,18620.33923,-97034.25105,-14063.89618,-35588.89386
-3634.61726,38284.44294,-30328.55721,-61861.42738,30790.97815,-38735.17167,-33918.04759
46294.56035,-61798.99895,76022.27188,71443.33939,-84268.38251,-16635.59449,20380.90282
27881.74577,-84337.57219,83445.37301,26488.72987,-113225.9959,2067.073,10800.36555
47203.9841,-33182.68287,38477.41585,89675.89117,233.47952,-4753.89565,65594.3589
15019.78159,30854.18826,-55937.15864,37576.16027,117149.24873,-24618.64327,86632.61836
51072.42482,-50590.11695,85793.14472,43570.06492,-93218.19595,-6805.44251,10925.38554
22955.56801,62152.25462,-48472.65837,53855.72111,100984.80925,5782.87173,88462.70885
35717.93457,-77039.37006,74475.56308,44679.48602,-78591.86917,-23178.67588,1848.93365
-4248.68772,31619.9913,-39684.5467,-30020.63498,31373.05566,-49296.53888,-7501.78108
11432.04259,-94135.42579,62332.11506,54773.66519,-95154.58625,-13667.44463,11388.39976
11860.64967,34511.63358,-62600.81113,59185.80035,114040.47754,-22718.18876,99334.20933
6951.5714,44996.42725,-28362.96171,-26852.55221,15363.91099,-31703.53458,1293.10756
3527.56415,23675.48912,-60372.35095,52212.18817,98358.00055,-11283.92093,101709.58427
25797.85723,-22233.65684,54300.34273,26600.55292,-81205.55745,-19485.43306,-43806.3243
17645.58297,-21414.17702,52203.8599,13850.52927,-83679.82309,-15112.20679,-53571.8254
28751.05858,-59356.10832,63527.34486,59875.42414,-79728.94468,-19173.105,7067.33942
28243.43768,-42627.54776,66634.7922,88765.2633,-96758.04447,12402.58143,10718.03608
17760.84389,34030.06189,-50713.39612,15825.56453,107651.26362,-23627.26088,89997.85656
39331.66141,-54510.63384,34072.73254,98680.03265,-6646.44073,-9398.03641,80752.48606
10994.6816,50852.43374,-56087.67404,64807.58379,96411.50157,7208.59436,94291.15301
26149.69519,-62500.20189,66658.90368,56873.1115,-79362.97546,-10985.16285,-5962.05709
16861.32348,43401.0943,-53464.42293,41561.98856,110606.97961,-12407.10885,85851.42989
36950.4218,-49751.32037,27028.69519,100190.27767,-2571.98497,-18197.86258,86206.8891
41974.33855,-51208.93833,32439.38514,91405.55321,-1059.07546,-19189.75986,81863.74328
19893.47733,-51692.0796,56697.90192,-20071.35631,-85298.75591,-40497.09219,-41068.87756
31235.73412,-54023.09723,63113.7899,59058.81499,-65426.82895,-23115.12266,-8404.30887
8284.91576,-35459.56321,51080.63615,24950.21289,-99630.76243,-3766.07678,-42539.32136
24329.47338,-62334.98557,23840.7752,99951.91046,-7379.6925,-11179.70264,79767.51642
26510.63438,-22375.64194,63696.39265,4185.58712,-109707.32363,-5819.48383,-28865.62139
14223.13827,-78350.20541,60336.4755,72493.988,-91396.16234,-6588.34635,8979.72663
17028.14999,-40812.40031,56335.7426,7446.47619,-105234.87195,-16388.63933,-26190.82898
35848.98585,-55370.5919,37632.75173,66855.88193,-17613.48839,-8128.75457,78882.63969
20175.33722,-44832.1064,16604.03061,112245.78154,3594.73563,-6304.36215,65185.82359
27148.24554,62086.7875,-50248.29094,59169.83065,115041.26962,-4625.17835,83809.21925
22480.39709,-9476.96355,57541.92756,4884.51758,-92448.62939,-6988.79676,-51819.11761
24536.12111,35839.32321,-54614.2508,52654.72491,118576.67537,-28501.31881,99700.50266
12244.40003,21051.98821,-55865.07319,47967.35583,110250.0146,-20444.95184,94799.69233
8557.4549,18092.72414,-57206.52259,52311.48577,106360.75074,-16764.14861,96911.76872
16568.21806,22337.92479,-43973.40476,20234.39844,92217.56924,-9825.05488,96363.61748
16704.66127,-84452.09941,60116.59741,61811.15033,-84938.08599,-19984.99957,10048.94225
9050.37412,67872.97412,-38484.5784,-7026.85739,47647.22372,-39878.74647,-23113.24967
33916.03122,-46216.92357,62702.55777,90667.35012,-78692.03769,-9231.99387,11853.87523
34453.23369,-33536.56215,37047.62424,98250.32451,-24845.58881,19585.68603,74422.75776
5766.12498,-36419.53751,52561.09402,5361.12864,-96132.41433,-5387.45497,-56161.96924
8642.695,-32676.81085,53472.35091,1113.52403,-104177.10415,-6792.25212,-43338.80518
-15496.327,42339.42103,-43454.41397,-31802.31595,27021.93451,-32915.40928,-22908.14504
-8818.51453,61283.89075,-34286.88426,-16111.85667,9572.7066,-3948.279,-19866.46872
21770.6566,51040.3292,-61608.30348,73006.13447,123023.9244,-22635.57585,97574.64215
9346.10134,39334.46719,-64035.59913,55544.07097,129120.06505,-22169.60784,74581.57918
5946.87728,37798.43858,-20641.49934,-74529.18174,19207.71908,-37312.53114,-22373.41872
40754.47972,-39799.4002,28854.80177,118179.72414,-4958.31386,-6873.23006,87305.45047
9405.80453,-65092.67463,50637.52422,-9655.61212,-91226.87792,-39355.51947,-33096.93331
20586.90467,-25591.06515,48993.37383,30131.15271,-85086.44873,-22681.98693,-34222.10835
12101.8386,-48388.40589,54802.7428,6009.36879,-94738.63173,-17849.39236,-43055.47513
15525.85684,-18652.99051,49339.61218,-5937.6952,-82858.63336,-24682.63654,-53051.21264
12666.85397,53488.53428,-59878.36484,78511.29268,102008.53704,2563.88855,99132.96297
38071.77002,-60876.78938,71446.6555,44420.29614,-78320.99606,-24533.31274,5934.61854
36924.44574,-39533.18282,71583.27006,75088.50059,-83616.32783,3562.48662,-2231.42931
12203.18627,-31211.51521,54204.9329,1119.64006,-92565.14493,-11581.14068,-53695.29877
55320.10288,-38126.45546,36583.89829,79239.55281,15343.40578,-31499.98939,71641.0703
16221.99972,-55276.17998,59117.89463,-4835.091,-100264.15424,-22998.17846,-33957.30605
-6169.84744,56856.0499,-39129.8189,-34072.22363,31274.82822,-31754.28529,-27294.98733
27940.39138,-81366.4433,76743.3717,43175.81046,-99047.19556,-5940.12648,8082.25798
40356.70523,-54825.21092,79535.80354,57374.27643,-102006.16014,1386.51386,17585.19864
28230.34387,-57855.00591,31410.2483,76702.24947,-15351.81357,-6927.08111,76664.26768
40419.45985,-70239.06479,73529.81604,41803.64547,-77483.84672,-30468.96552,9774.3871
30526.13681,-67851.86425,77565.58258,41836.5101,-102043.37866,-712.28863,8191.79675
43317.70103,-32001.38538,34369.78478,105926.29167,-18968.39551,2247.83713,92847.10966
-12972.5723,17980.91354,-37209.84527,-47915.67993,27655.57349,-44238.24664,-21062.9584
15814.51783,-41211.99117,56794.07738,-5909.95623,-85854.94291,-21387.16055,-55848.61394
33602.19924,-44518.59138,27880.42577,105472.32372,-6073.3261,-5047.46948,78048.13393
38564.5658,56183.66958,-47982.72368,51254.65215,124064.12802,-26401.25131,94793.81651
2780.71895,33580.02572,-60823.913,40245.87737,116689.01388,-12355.82854,71186.51344
28357.37226,-38735.56661,14772.57612,100446.55577,23291.71707,-27656.94144,58880.24675
28731.69326,-27963.97134,62749.25235,3177.94994,-94393.40469,-17104.45587,-38736.91675
-1749.85772,55919.7657,-33279.60416,-19428.80366,18415.63051,-19033.14871,-15439.0032
-2090.365,43356.37801,-28615.19754,-37581.58415,18010.9804,-22927.40577,-20994.84971
33581.92088,-36172.56532,26384.17164,75402.4362,11096.81017,-17974.02543,54640.1157
40743.69841,-38663.23628,72412.06707,79523.84092,-93539.12596,2552.45613,16976.14508
17495.14671,-16030.15614,46022.29742,35958.12731,-85767.28581,-16052.06033,-37710.03738
14540.44885,-56996.61505,59968.57558,-16146.08381,-98343.94849,-24236.24233,-41538.7785
22722.57616,-35572.11169,63751.52743,4479.81179,-115463.92135,-6318.60352,-22457.71262
32470.83712,68040.33876,-51476.14103,65021.28902,115619.7977,-10381.64014,94981.51099
12061.71396,-31499.39734,53967.06176,21368.85755,-107083.93763,-1929.94664,-33933.49971
12232.82908,40743.14806,-26021.38379,-68444.4148,38402.7382,-57762.41146,-21171.87635
39719.05567,-80280.55798,77354.0309,36014.3848,-79945.65528,-28775.46671,6875.67177
5557.49847,-40203.24117,48219.22439,-4847.10335,-90951.12027,-21790.56677,-49645.24573
20041.97993,-66406.0442,65278.65804,59466.61155,-98437.65388,-2875.29294,11749.2826
40773.4236,-51004.26143,33913.80274,78828.25587,1775.75596,-19343.78311,71394.31367
4574.62886,40578.06119,-27279.46043,-68922.65122,32624.3008,-47427.52216,-27235.40177
16607.52007,-91121.93385,64227.67221,58789.86856,-85154.59908,-15791.48235,2800.37822
46159.99171,-72975.00624,80174.14409,48526.5416,-82016.49809,-23495.39654,12382.18462
7036.02255,-46681.57238,45774.61426,15882.87804,-93419.93788,-24585.97303,-33008.05699
30172.94897,60739.70189,-46795.43382,44272.67085,112037.11174,-8606.45748,86311.26522
23005.46322,-27770.55074,49630.6442,3079.69699,-69786.46631,-39605.01746,-49496.22481
3772.68995,59301.5253,-29467.57845,-50959.38061,26030.27222,-31764.58428,-24980.86843
-3638.42374,35047.74316,-36846.16506,-33070.33218,31456.4095,-43254.73794,-15773.3847
15326.53535,-37130.35073,61548.26124,-12686.38545,-107697.27681,-7863.83835,-42610.58358
54203.59243,-39379.46436,38664.81582,81263.11066,5605.13013,-23758.01316,77273.38057
18425.09652,25223.60809,-53616.38902,21143.18612,118697.88991,-35435.71679,89344.92882
20963.64197,33815.68647,-55878.15944,61118.51516,107953.96202,-21793.83361,110343.27847
32653.08893,30393.24743,-44220.95199,36368.3584,117546.30488,-28698.22053,94656.75352
-22469.1196,14186.49144,-42104.20424,-34509.12431,22272.87174,-35341.35133,-20143.12611
33907.13419,-76677.21711,72849.56908,47043.67229,-76513.54603,-22832.12479,-887.30908
-5125.13559,43035.8182,-31080.36814,-57391.17837,19957.22479,-32026.49123,-23408.1464
33808.78573,-53885.34745,66071.05095,54627.54402,-67023.53773,-22386.5328,-8437.70714
29004.27228,46194.85962,-47442.1011,50060.1933,115315.4966,-14589.4323,89077.80156
27449.48543,-72321.7616,25444.55524,92778.61326,-5504.0751,-21854.97631,85656.30953
2644.54642,29478.75453,-28326.12845,-20039.63109,13890.3206,-30521.58391,2037.6977
24839.88151,-6961.28609,54045.42043,21193.68526,-83983.26194,-11442.11191,-50037.18546
3928.33413,54212.06172,-28420.48668,-38047.3016,27444.66655,-27458.41218,-26661.95621
37414.15459,-29782.84866,26566.29813,100685.57976,13416.23231,-9959.62794,55816.2411
7338.01349,-34048.53498,49304.37264,19709.54424,-96556.93728,-7861.64817,-44749.63899
25488.81354,45502.40167,-58108.90917,49591.76311,132727.21234,-35143.84209,86881.69222
21531.70477,51935.34193,-56339.62043,75613.3794,119272.81249,-8440.60336,87331.10918
45430.61133,-14499.68082,33047.01654,99750.86675,-7139.76114,2079.82344,75564.34826
-597.85267,27707.74673,-30177.8409,-50598.45235,26401.58809,-44456.68761,-15765.29008
26818.93413,-41615.17996,32854.30305,76807.69134,-13758.72322,8015.09049,58337.89812
24900.93814,-66545.26058,66231.54175,62762.78106,-79249.26334,-9787.11976,-5593.41897
20155.78851,-52226.00246,21897.3951,99784.07923,-11774.67347,-2197.09059,75819.26782
10715.18263,-52374.62799,52100.95445,-1840.84654,-95317.82677,-27098.79794,-35797.61046
35673.42044,65141.58909,-43417.05858,47478.92533,111296.87454,-6241.83063,88133.06245
47936.74676,-45260.54991,40368.47351,90957.27561,-9809.71312,-7130.27951,82403.27974
27295.14647,-80067.47956,76397.91762,47058.45934,-102609.89542,-2844.61251,11570.95943
27610.26564,-54726.21491,65704.49923,69319.43841,-92648.67076,-4272.98875,13279.32522
-70.68698,69126.24294,-32752.28057,-9147.9232,12730.76899,-7983.22573,-12937.45673
7279.08058,55930.0099,-30750.65546,-40021.6834,27986.78976,-38120.11702,-14461.55024
4678.91832,40447.35517,-26707.26471,-56770.30365,25917.91214,-40564.55151,-19598.70774
15284.73834,40397.05452,-61299.82496,65725.53068,122180.39314,-20300.8366,89250.44938
-2190.06731,20075.42322,-57222.22557,35870.73096,92046.24844,-2903.87439,90976.06392
22454.27577,43722.07355,-56143.10639,67456.63244,108736.59233,-16521.3652,107754.32314
-7832.27154,53409.24539,-43999.36997,-32194.50797,37430.61254,-41796.16093,-24289.04442
25193.31271,-41715.38151,58226.5318,-26973.08923,-86019.20479,-42869.08999,-37736.57552
15305.37124,69466.87086,-29408.01991,-33853.06674,42566.83614,-39703.2869,-27185.61629
29082.1436,-77405.11707,67678.47601,63042.17102,-87638.08451,-18798.41053,17321.06987
25454.86223,-49092.04657,55994.21671,-17086.64483,-77197.26409,-49513.00831,-38974.31709
-5477.90265,51257.02455,-32620.81229,-47841.3476,23032.95156,-26442.37111,-28905.35172
22030.23829,57675.75859,-60733.75538,69006.54763,120424.91602,-18595.10674,95630.25492
14030.76856,21904.85218,-55152.56054,36260.15059,110732.44822,-26263.13419,95934.27573
21098.17239,35818.6689,-58488.10436,50857.04504,120704.11133,-32418.44938,99546.08125
517.68916,22972.55004,-25818.99873,-38419.17781,14658.91583,-32933.59188,-6706.27804
40427.62534,-41599.55107,43836.76364,67807.90414,-20515.47005,6874.08049,68683.40168
54874.87353,-27162.75672,39081.03946,83758.85707,-1850.08028,-14890.33378,80823.3909
42181.90789,-48816.03675,77574.14633,62144.5515,-97199.66157,-1085.1638,17120.99432
-5136.54636,49591.4826,-41568.25174,-38130.75268,42845.55271,-46202.46785,-29821.05312
52724.79827,-1218.97032,31597.54554,111881.64836,11094.78185,-2603.36502,63873.79271
4717.06256,63218.28849,-33637.69066,-38184.15826,36192.17943,-36209.00681,-27606.43356
707.00564,36208.52172,-33704.88059,-57106.8291,40683.81777,-53888.51491,-27184.55275
21524.77376,-48809.81169,61905.00658,79016.96037,-93136.4263,4954.09565,6987.50361
47399.46781,-22468.1724,32962.9136,90417.80573,3376.12962,-11161.7753,70679.59818
-11175.43457,28840.42299,-37640.10583,-38305.90795,22904.45154,-37282.93532,-15644.34405
40584.41781,-63848.56055,79795.7589,63832.39138,-91117.04862,-2273.32947,7730.73707
6849.20408,51281.34532,-27625.30356,-29607.53455,24016.8062,-28358.78751,-16050.40123
-26.05708,35337.94835,-26991.73896,-72559.00051,22520.25174,-42525.50079,-21855.07285
-6547.82597,17299.3567,-65971.42033,47259.73278,107594.52388,-13845.14111,85229.87104
33381.01335,-41299.50002,30828.5579,96742.6773,-21271.87919,1913.17864,88334.87929
54872.27518,-40226.54437,86830.18658,46731.4629,-92777.05328,-3493.15394,10289.91536
6908.99625,-52751.97015,43552.56914,4735.05336,-78810.06796,-39221.81375,-43412.87447
32217.2647,-43800.49842,28672.10674,107830.73384,-1959.34792,-48.5671,66816.07732
32416.5035,-63872.50661,63914.2458,69394.60857,-76974.57385,-23422.40904,13026.40807
35674.81847,83133.18751,-49616.50918,57101.93689,121582.0216,-6725.35976,80840.10716
36481.03078,-59878.22798,69346.63557,63384.24011,-85980.20524,-17197.98141,17512.33194
16612.12621,-12779.92737,50899.18008,14064.35542,-95909.5544,-9734.50041,-40781.80379
33262.95041,-39725.399,32088.2519,99614.1797,-10467.8925,5782.17427,69224.62617
14582.32177,30478.38204,-56279.384,60689.36133,112007.46094,-14655.02434,93411.35798
16054.14876,-77489.96317,68715.5709,60670.0576,-107070.94908,6451.15914,11255.9174
31668.43838,-23581.8145,55310.85999,105.93772,-71306.84886,-39984.4899,-45486.36335
17025.55687,-26822.79606,51540.75442,-9828.78366,-79053.4086,-29118.43105,-56091.86629
7090.40851,31445.46524,-33114.71351,-45978.90386,40015.19876,-61292.44807,-10902.95634
-15232.11127,37218.47086,-37452.01091,-30843.97108,20272.96723,-21783.65176,-26572.85504
42342.99242,-44626.96643,75975.07235,66934.51656,-81940.73235,-2245.43753,-1123.16815
28505.03792,-47231.88303,32386.98402,94946.87256,-19570.95436,9098.35626,74155.01844
2803.41227,31485.66061,-72891.2189,63828.66798,131187.09618,-32403.33373,85185.89129
17325.45606,-44263.37055,53752.39013,-1368.10241,-81242.8456,-31122.08279,-48772.28812
16800.20116,-78137.67784,70521.53855,39484.27458,-95867.45762,-1262.9459,-6375.22303
10742.06472,55666.68881,-61640.00479,61098.95442,106854.37195,-4691.92715,92005.55395
